scenario,seed,who,task_type,routine_share,base_adaptability,work_row,work_column,adaptability,current_state,time_in_state,total_unemployed_time,total_at_risk_time,times_disrupted,labor_income,transfer_income,last_labor_income,liquid_assets,disposable_income,consumption,peer_boost
tech_driven,-486546894,13,routine-manual,0.7851301597861662,0.4284686539458109,1,-3,0.95,at-risk,1,0,16,7,1.5795,0,1.5795,3.075504039493284,4.731544676143514,1.6560406366502298,0
tech_driven,-486546894,14,routine-manual,0.7355531661174768,0.4300666339624271,0,1,0.95,in-training,7,7,13,6,0,0.9476999999999999,1.5795,1.8204783248723029,2.8007358844189274,0.9802575595466245,0.13
tech_driven,-486546894,15,creative-analytical,0.3321033733719915,0.5233271505931397,-1,-3,0.95,employed,200,0,0,0,2.535,0,2.535,4.707857142857142,7.242857142857142,2.5349999999999997,0.05
tech_driven,-486546894,16,creative-analytical,0.22628427470321583,0.7574114455733727,1,0,0.7574114455733727,employed,200,0,0,0,2.2846348792453846,0,2.2846348792453846,4.242893347170002,6.527528226415386,2.284634879245385,0.08
tech_driven,-486546894,17,creative-analytical,0.28165359210620244,0.6569591198513854,-1,-1,0.95,employed,200,0,0,0,2.535,0,2.535,4.7078571428571,7.242857142857077,2.534999999999977,0.13
tech_driven,-486546894,18,creative-analytical,0.3344731464377084,0.7059803407102617,2,0,0.8059803407102617,employed,200,0,0,0,2.3477744429233405,0,2.3477744429233405,4.36015253685542,6.70792697977757,2.3477744429221494,0.08
tech_driven,-486546894,19,creative-analytical,0.24350906514971488,0.6037534763309793,2,-3,0.7037534763309793,employed,200,0,0,0,2.2148795192302733,0,2.2148795192302733,4.113347678570495,6.328227197800761,2.214879519230266,0.05
tech_driven,-486546894,20,creative-analytical,0.3293614740532017,0.6476659732712629,0,0,0.8476659732712628,employed,200,0,0,0,2.401965765252642,0,2.401965765252642,4.46079356404062,6.862759329293262,2.4019657652526414,0.13
tech_driven,-486546894,21,hybrid,0.417838818359486,0.6687922629491925,0,3,0.7687922629491925,employed,200,0,0,0,1.945671489244112,0,1.945671489244112,3.613389908596208,5.55906139784032,1.9456714892441118,0.13
tech_driven,-486546894,22,hybrid,0.43329835905261416,0.5656748768485454,0,-1,0.6656748768485454,employed,200,0,0,0,1.8322423645334,0,1.8322423645334,3.4027358198477424,5.234978184381142,1.8322423645333996,0.05
tech_driven,-486546894,23,hybrid,0.417082739565501,0.5689695716546613,1,-1,0.7689695716546613,employed,200,0,0,0,1.9458665288201276,0,1.9458665288201276,3.6137521249268545,5.559618653733622,1.9458665288067676,0
tech_driven,-486546894,24,hybrid,0.43031413948582575,0.4307108066277903,1,2,0.9307108066277903,employed,200,0,0,0,2.1237818872905696,0,2.1237818872905696,3.9441663042153707,6.06794816033134,2.123781856115969,0.13
tech_driven,-486546894,25,hybrid,0.40744665645565625,0.40735198687010243,-1,1,0.8073519868701023,employed,200,0,0,0,1.9880871855571127,0,1.9880871855571127,3.692161916034638,5.680249101591751,1.9880871855571127,0.13
tech_driven,-486546894,26,hybrid,0.40851773813415426,0.5827979967875705,2,2,0.7827979967875704,employed,200,0,0,0,1.9610777964663277,0,1.9610777964663277,3.641999806916961,5.603076626026094,1.9610768191091328,0.16
tech_driven,-486546894,27,hybrid,0.52959021251263,0.638775939354548,1,3,0.738775939354548,employed,200,0,0,0,1.9126535332900028,0,1.9126535332900028,3.5520708475385763,5.464724380828579,1.9126535332900025,0.08
