scenario,seed,who,task_type,routine_share,base_adaptability,work_row,work_column,adaptability,current_state,time_in_state,total_unemployed_time,total_at_risk_time,times_disrupted,labor_income,transfer_income,last_labor_income,liquid_assets,disposable_income,consumption,peer_boost
tech_driven,1588196004,0,routine-cognitive,0.844887562045324,0.36149159180941115,1,-1,0.5514915918094107,re-employed,11,41,36,4,1.4739170122189402,0,1.4739170122189402,2.725883168219067,4.193666412644719,1.4677832444256516,0.16
tech_driven,1588196004,1,routine-cognitive,0.8210537008641522,0.3717324430994182,0,-3,0.631732443099418,re-employed,1,34,35,5,1.550145820944447,0,1.550145820944447,2.5422680788781253,3.9111816598125007,1.368913580934375,0.13
tech_driven,1588196004,2,routine-cognitive,0.7681170519965975,0.34867533703289555,0,2,0.9286753370328954,at-risk,3,17,19,5,1.735807803329606,0,1.735807803329606,3.289654639677306,5.061007137965086,1.7713524982877797,0.020000000000000004
tech_driven,1588196004,3,routine-cognitive,0.8284217199695412,0.41566610419363886,1,-2,0.95,re-employed,1,15,40,6,1.8524999999999998,0,1.8524999999999998,2.4129191494863065,3.71218330690201,1.2992641574157033,0.21000000000000002
tech_driven,1588196004,4,routine-cognitive,0.7970366110938373,0.2220843190546704,1,2,0.95,in-training,2,4,12,7,0,1.053,1.755,2.5497647338444467,3.9227149751453023,1.3729502413008556,0.16
tech_driven,1588196004,5,routine-cognitive,0.7523536012504461,0.4129887166590462,0,-2,0.95,re-employed,10,0,14,6,1.8524999999999998,0,1.8524999999999998,3.420945732384454,5.262993434437622,1.8420477020531674,0.24
tech_driven,1588196004,6,routine-cognitive,0.8799889385544118,0.23857682457863622,-1,-1,0.05000000000000002,re-employed,5,136,11,1,0.9974999999999999,0,0.9974999999999999,1.7597347645312569,2.7072842531250103,0.9475494885937535,0.13
tech_driven,1588196004,7,routine-cognitive,0.8502831969115695,0.47859591695785847,2,3,0.7285959169578583,re-employed,14,35,19,5,1.6421661211099654,0,1.6421661211099654,3.0465658322762126,4.68702435734802,1.640458525071807,0.08
tech_driven,1588196004,8,routine-manual,0.678225252763877,0.57793238821392,-1,2,0.5999999999999996,unemployed,4,35,19,4,0,0.7970399999999999,1.3283999999999998,1.6566568369523527,2.5487028260805427,0.8920459891281899,0
tech_driven,1588196004,9,routine-manual,0.7948825253825561,0.5797447423347937,1,1,0.95,re-employed,3,3,12,6,1.66725,0,1.66725,2.729704881882088,4.199545972126289,1.4698410902442012,0.05
tech_driven,1588196004,10,routine-manual,0.7180726323161367,0.3691153258779082,2,2,0.95,re-employed,1,0,13,6,1.66725,0,1.66725,2.2528324837175866,3.4658961287962873,1.2130636450787005,0.13
tech_driven,1588196004,11,routine-manual,0.7251082801987759,0.5755134503762178,0,-1,0.95,re-employed,2,0,14,6,1.66725,0,1.66725,2.5494417475565516,3.9222180731639256,1.372776325607374,0.32
tech_driven,1588196004,12,routine-manual,0.6077673399022584,0.35447417288149524,-1,1,0.4944741728814951,at-risk,10,26,12,2,1.2105240800340111,0,1.2105240800340111,2.2503728253578377,3.462112039012058,1.2117392136542202,0.020000000000000004
tech_driven,1588196004,13,routine-manual,0.7692813753512341,0.5375193345421425,1,-3,0.38751933454214216,in-training,1,45,30,4,0,0.7229343965874812,1.2048906609791352,1.3504377046418008,2.0775964686796935,0.7271587640378927,0.16
tech_driven,1588196004,14,routine-manual,0.798855313349305,0.3005571219057125,-1,0,0.95,in-training,1,2,15,6,0,0.9476999999999999,1.5795,2.5617589908353713,3.9411676782082634,1.3794086873728921,0.16
