scenario,seed,who,task_type,routine_share,base_adaptability,work_row,work_column,adaptability,current_state,time_in_state,total_unemployed_time,total_at_risk_time,times_disrupted,labor_income,transfer_income,last_labor_income,liquid_assets,disposable_income,consumption,peer_boost
tech_driven,-1929339441,16,creative-analytical,0.19685493374480262,0.7752021079757729,1,-3,0.7752021079757729,employed,200,0,0,0,2.307762740368505,0,2.307762740368505,0.5769406850921261,2.884703425460631,2.307762740368505,0.08
tech_driven,-1929339441,17,creative-analytical,0.2001562010561681,0.6975233762163676,2,2,0.8975233762163676,employed,200,0,0,0,2.466780389081278,0,2.466780389081278,0.6166950972703193,3.083475486351597,2.466780389081278,0.05
tech_driven,-1929339441,18,creative-analytical,0.3410128358803756,0.5642023816980077,2,1,0.6642023816980077,employed,200,0,0,0,2.16346309620741,0,2.16346309620741,0.5408657740518525,2.7043288702592627,2.16346309620741,0.16
tech_driven,-1929339441,19,creative-analytical,0.31269964741793443,0.5448733844229536,1,2,0.7448733844229536,employed,200,0,0,0,2.26833539974984,0,2.26833539974984,0.5670838499374597,2.8354192496872996,2.26833539974984,0.24
tech_driven,-1929339441,20,creative-analytical,0.2185007141492779,0.668365145832782,2,-1,0.8683651458327819,employed,200,0,0,0,2.4288746895826168,0,2.4288746895826168,0.6072186723956539,3.0360933619782706,2.4288746895826168,0.21000000000000002
tech_driven,-1929339441,21,hybrid,0.43479690374094715,0.6775301635470138,0,0,0.7775301635470138,employed,200,0,0,0,1.9552831799017154,0,1.9552831799017154,0.48882079497542863,2.444103974877144,1.9552831799017154,0.21000000000000002
tech_driven,-1929339441,22,hybrid,0.5569732485737171,0.5488796705607727,2,-3,0.7488796705607726,employed,200,0,0,0,1.9237676376168502,0,1.9237676376168502,0.48094190940421244,2.4047095470210627,1.9237676376168502,0.08
tech_driven,-1929339441,23,hybrid,0.5265987880600809,0.5194405723226647,-1,2,0.7194405723226647,employed,200,0,0,0,1.8913846295549313,0,1.8913846295549313,0.4728461573887328,2.364230786943664,1.8913846295549313,0.05
tech_driven,-1929339441,24,hybrid,0.5799615726620708,0.4221336670747391,-1,-2,0.682133667074739,in-training,3,4,11,1,0,1.022947398242395,1.7049123304039917,0.2557390318483941,1.2786951592419702,1.022956127393576,0.16
tech_driven,-1929339441,25,hybrid,0.5819618249609044,0.4336990429614929,2,-2,0.5836990429614929,re-employed,12,0,3,1,1.65496549989476,0,1.65496549989476,0.4137413741510627,2.0687068707553142,1.6549654966042515,0.08
tech_driven,-1929339441,26,hybrid,0.4289682990467488,0.48933612014863714,0,1,0.7893361201486371,employed,200,0,0,0,1.968269732163501,0,1.968269732163501,0.4920674330408752,2.4603371652043764,1.9682697321635012,0.16
tech_driven,-1929339441,27,hybrid,0.4147678638283157,0.5655400139598422,0,-3,0.6655400139598422,employed,200,0,0,0,1.8320940153558265,0,1.8320940153558265,0.4580235038389564,2.2901175191947827,1.8320940153558263,0.08
