tick,scenario,seed,employed,at_risk,in_training,unemployed,re_employed,seats_in_use,unemployment_rate,ever_unemployed_share,avg_unemployment_time,avg_unemployment_time_exposed,avg_at_risk_time,unemployment_burden_gini_exposed,unemployment_duration_gini,consumption_gini,income_gini,avg_supportive_coworkers,peer_boost_sd,avg_liquid_assets,min_liquid_assets,avg_consumption,min_consumption,labor_income_total,transfer_income_total,training_outlays,tax_revenue,government_balance,automation_output,desired_private_investment,private_investment,total_output,capital_stock,goods_market_gap
10,tech_driven,624267905,24,0,1,2,1,3,7.142857142857142,7.142857142857142,0.39285714285714285,5.5,0.39285714285714285,0.40909090909090917,0.9577922077922076,0.1531688909810205,0.15463669356102328,0.4642857142857143,0.039647921407782165,0.38829072659961855,0.19565553688860415,1.5531629063984744,0.7826221475544168,41.152017175538184,2.387501399981799,1.7999999999999998,8.128020366462732,3.9405189664809326,4.003651527032549,0.7206572748658587,0,45.155668702570736,8.859128481384005,-0.1328926765865388
11,tech_driven,624267905,24,0,1,2,1,5,7.142857142857142,7.142857142857142,0.4642857142857143,6.5,0.39285714285714285,0.34615384615384626,0.9532967032967032,0.1542338694897103,0.15463669356102328,0.7142857142857143,0.03824178163257908,0.38865470657363776,0.1956554413136864,1.5546188262945513,0.7826217652547459,41.152017175538184,2.387501399981799,3,8.129846213641684,2.7423448136598854,4.013795122471178,0.722483122044812,0,45.165812298009364,8.569809379707584,-1.363514838238082
12,tech_driven,624267905,24,0,1,2,1,5,7.142857142857142,7.142857142857142,0.5357142857142857,7.5,0.39285714285714285,0.30000000000000004,0.95,0.15455557343799953,0.15463669356102328,0.7142857142857143,0.03824178163257908,0.3887275025684417,0.19201542331000332,1.554910010273767,0.7680616932400135,41.15201717553819,2.387501399981799,3,8.131374896388719,2.74387349640692,4.022287804399141,0.7240118047918452,0,45.17430497993733,8.290682608474999,-1.3631753077281417
13,tech_driven,624267905,24,0,1,2,1,5,7.142857142857142,7.142857142857142,0.6071428571428571,8.5,0.39285714285714285,0.2647058823529411,0.9474789915966386,0.1546204701440419,0.15463669356102328,0.7142857142857143,0.03824178163257908,0.38874206176740245,0.19120050210453443,1.5549682470696098,0.7648020084181382,41.152017175538184,2.387501399981799,3,8.132618422837169,2.7451170228553696,4.029196284668313,0.7252553312402963,0,45.18121346020649,8.021341504786408,-1.3578974577425882
14,tech_driven,624267905,24,0,1,2,1,5,7.142857142857142,7.142857142857142,0.6785714285714286,9.5,0.39285714285714285,0.23684210526315796,0.9454887218045112,0.15463344890193098,0.15463669356102328,0.7142857142857143,0.03824178163257909,0.38874497360719457,0.1910375178634407,1.554979894428778,0.764150071453763,41.15201717553819,2.387501399981799,3,8.133588355137494,2.746086955155695,4.034584797447883,0.7262252635406188,0,45.186601972986075,7.761398683781893,-1.352835071019733
15,tech_driven,624267905,24,0,1,2,1,5,7.142857142857142,7.142857142857142,0.75,10.5,0.39285714285714285,0.2142857142857142,0.943877551020408,0.15463604463017688,0.15463669356102328,0.7142857142857143,0.03824178163257908,0.38874555597515303,0.19100492101522193,1.5549822239006128,0.764019684060888,41.15201717553819,2.387501399981799,3,8.134295827923683,2.746794427941884,4.038515201815604,0.7269327363268087,0,45.1905323773538,7.510484930409853,-1.3489698918633621
16,tech_driven,624267905,24,0,1,2,1,4,7.142857142857142,7.142857142857142,0.8214285714285714,11.5,0.39285714285714285,0.19565217391304346,0.9425465838509315,0.15571486038256532,0.15598376133700298,0.5714285714285714,0.0396011864500796,0.3896742438773161,0.19099840164557824,1.5586969755092646,0.763993606582313,41.282017175538186,2.387501399981799,2.4,8.158151565844976,3.3706501658631773,4.04104707915613,0.7273884742481035,0,45.323064254694316,7.268248167330584,-0.7204510595650944
17,tech_driven,624267905,24,0,1,2,1,4,7.142857142857142,7.142857142857142,0.8928571428571429,12.5,0.39285714285714285,0.17999999999999994,0.9414285714285713,0.1545233010780842,0.15426170343046608,0.6071428571428571,0.042662698228145626,0.3905742671720344,0.19099709777164942,1.5622970686881383,0.7639883910865981,41.38201717553819,2.387501399981799,2.4,8.176365900221821,3.388864500240022,4.04223782569416,0.7276028086249489,0,45.424255001232346,7.034352492884095,-0.7200629220355181
18,tech_driven,624267905,24,0,0,3,1,2,10.714285714285714,10.714285714285714,1,9.333333333333334,0.39285714285714285,0.4047619047619049,0.9362244897959182,0.1523502063392148,0.15195351300103344,0.35714285714285715,0.030832797078133797,0.3920399861166924,0.19099683699686365,1.56815994446677,0.763987347987455,41.56201717553819,2.387501399981799,1.2,8.208748784880612,4.621247384898813,4.042142740465215,0.7275856932837386,0.49568147093384884,45.604159916003404,6.808477283599329,0
19,tech_driven,624267905,24,0,0,3,1,5,10.714285714285714,10.714285714285714,1.1071428571428572,10.333333333333334,0.39285714285714285,0.3655913978494625,0.9320276497695852,0.1520310395341209,0.15195351300103344,0.6785714285714286,0.03837988891354264,0.3923331299056239,0.19099678484190652,1.569332519622496,0.7639871393676264,41.56201717553819,2.387501399981799,3,8.227207445147407,2.8397060451656078,4.144690853058517,0.746044353550533,0,45.70670802859671,7.085997827148811,-1.2346025208331994
