tick,scenario,seed,employed,at_risk,in_training,unemployed,re_employed,seats_in_use,unemployment_rate,ever_unemployed_share,avg_unemployment_time,avg_unemployment_time_exposed,avg_at_risk_time,unemployment_burden_gini_exposed,unemployment_duration_gini,consumption_gini,income_gini,avg_supportive_coworkers,peer_boost_sd,avg_liquid_assets,min_liquid_assets,avg_consumption,min_consumption,labor_income_total,transfer_income_total,training_outlays,tax_revenue,government_balance,automation_output,desired_private_investment,private_investment,total_output,capital_stock,goods_market_gap
10,human_centric,-706276802,24,0,0,1,3,10,3.571428571428571,7.142857142857142,0.32142857142857145,4.5,0.07142857142857142,0.05555555555555558,0.9325396825396823,0.1303752049473208,0.13032614433954137,1.5,0.045151127766915614,0.39838832858075346,0.1797423593451315,1.593553314323014,0.7189694373805264,43.94632093279199,0.7189689983727303,6,8.043370521439629,1.3244015230668982,0.7390708529837298,0.08868850235804757,0,44.68539178577572,8.859128481384005,-5.934101015268681
11,human_centric,-706276802,24,0,0,1,3,9,3.571428571428571,7.142857142857142,0.35714285714285715,5,0.07142857142857142,0,0.9285714285714284,0.1288517433538372,0.12854408195619227,1.3571428571428572,0.03992718239720773,0.40007259379589855,0.17974227154357236,1.6002903751835944,0.7189690861742895,44.136320932791996,0.7189689983727303,5.3999999999999995,8.077907571360898,1.9589385729881679,0.7409433525463244,0.08891320230555892,0,44.87726428533832,8.569809379707584,-5.330866219802318
12,human_centric,-706276802,24,0,0,1,3,10,3.571428571428571,7.142857142857142,0.39285714285714285,5.5,0.07142857142857142,0.045454545454545414,0.9318181818181817,0.12763964035242448,0.12736176365323448,1.5,0.05871980818272376,0.4016951611246419,0.1797422539832605,1.6067806444985682,0.7189690159330422,44.31632093279199,0.7189689983727303,6,8.11058976496695,1.3916207665942188,0.7425110948021725,0.0891013313762607,0,45.058832027594164,8.290682608474999,-5.931026018365742
13,human_centric,-706276802,24,0,0,1,3,8,3.571428571428571,7.142857142857142,0.42857142857142855,6,0.07142857142857142,0.08333333333333326,0.9345238095238095,0.12937470041851862,0.12989948253995154,1.2142857142857142,0.05840358581439017,0.4052339603046762,0.17974225047119807,1.6209358412187054,0.7189690018847927,44.76632093279198,0.7189689983727303,4.8,8.191819318949545,2.6728503205768144,0.7437863947054943,0.08925436736465932,0,45.51010732749747,8.021341504786408,-4.676096226626281
14,human_centric,-706276802,24,0,0,1,3,7,3.571428571428571,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.12831891050332822,0.1280734844404272,1.0357142857142858,0.0626350393002842,0.4073702915692546,0.1797422497687856,1.629481166277019,0.7189689990751428,44.96632093279198,0.7189689983727303,4.2,8.227998367672365,3.309029369299634,0.7447811098322779,0.08937373317987334,0,45.711102042624255,7.761398683781893,-4.1143706131322775
15,human_centric,-706276802,24,0,1,0,3,11,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.12829544425825978,0.12833573229504003,1.6071428571428572,0.05411505477627417,0.4085832721078844,0.1797422496283031,1.6343330884315388,0.7189689985132128,45.07632093279199,0.7189689983727303,6.6,8.247928966579895,0.928959968207165,0.745506659318543,0.08946079911822516,0,45.82182759211053,7.510484930409853,-6.539498883972554
16,human_centric,-706276802,24,0,1,0,3,9,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.12660515225336932,0.12629115868352114,1.3928571428571428,0.05853027977716877,0.41089729678703907,0.17974224960020668,1.6435891871481567,0.7189689984008267,45.36632093279198,0.7189689983727303,5.3999999999999995,8.300213095433755,2.1812440970610245,0.7459740418399932,0.08951688502079917,0,46.11229497463197,7.268248167330584,-5.308202265516415
17,human_centric,-706276802,24,0,1,0,3,10,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.12605226966694194,0.12609838686881036,1.6071428571428572,0.059025373433759055,0.41286010172286997,0.1797422495945874,1.6514404068914803,0.7189689983783496,45.57632093279198,0.7189689983727303,6,8.338052661387398,1.619083663014667,0.7461938526935623,0.08954326232322747,0,46.322514785485545,7.034352492884095,-5.917816607475906
18,human_centric,-706276802,24,0,1,0,3,11,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.12626462988846532,0.1263678863352271,1.7857142857142858,0.0643485877136456,0.4140383769957504,0.17974224959346352,1.6561535079830019,0.7189689983738542,45.686320932791986,0.7189689983727303,6.6,8.357849501909172,1.0388805035364417,0.7461763000367465,0.08954115600440958,0,46.43249723282873,6.808477283599329,-6.5398009906953245
19,human_centric,-706276802,24,0,1,0,3,7,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.1287971042125522,0.12957577057314018,1.2142857142857142,0.05707138387268052,0.41755974633604076,0.1797422495932387,1.6702389853441635,0.7189689983729551,46.14632093279199,0.7189689983727303,4.2,8.440605387563112,3.5216363891903812,0.7459312203364191,0.08951174644037029,0,46.8922521531284,6.590316356214962,-4.074439436508183
20,human_centric,-706276802,24,0,0,0,4,5,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11690238318296942,0.1148140117932297,1.0714285714285714,0.05337671846483328,0.4240346192693479,0.3009550417789173,1.696138477077392,1.2038201671156694,47.67317380029958,0,3,8.604401809794673,5.604401809794673,0.12905847633749276,0.01548701716049913,0,47.80223227663707,6.379577184626014,-2.6896450815299033
21,human_centric,-706276802,26,0,0,0,2,4,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.1146297686714508,0.11423685625446556,0.6428571428571429,0.03587161115384263,0.4287876889551973,0.31362683301466565,1.7151507558207892,1.254507332058663,48.1573071141859,0,2.4,8.680018910384748,6.280018910384747,0.06502016572937473,0.007802419887524967,0,48.22232727991527,6.175980167570853,-2.201893883066846
22,human_centric,-706276802,27,0,0,0,1,3,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11395649317016132,0.1138712624303122,0.39285714285714285,0.030167083220837082,0.43179763478442174,0.3161611912618154,1.7271905391376865,1.2646447650472616,48.44561357907354,0,1.7999999999999998,8.72603801785141,6.92603801785141,0.03237540898985494,0.003885049078782593,0,48.477988988063395,5.979257943234659,-1.6833461077918583
23,human_centric,-706276802,27,0,0,0,1,6,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.1138835948364878,0.1138712624303122,0.7857142857142857,0.03806670558472423,0.4323996239502666,0.3166680629112453,1.729598495801067,1.2666722516449815,48.44561357907354,0,3.5999999999999996,8.726029684848159,5.1260296848481595,0.032329114527349434,0.003879493743281932,0,48.47794269360089,5.789154747272098,-3.55081518882899
24,human_centric,-706276802,27,0,0,0,1,10,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11387372822496888,0.1138712624303122,1.1785714285714286,0.03281340544228192,0.4325200217834357,0.31676943724113116,1.7300800871337432,1.2670777489645255,48.445613579073544,0,6,8.726019914942967,2.7260199149429667,0.032274837276274414,0.0038729804731529294,0,48.47788841634982,5.605425811047576,-5.964354023394989
25,human_centric,-706276802,27,0,0,0,1,10,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11365255692845921,0.1136932094498122,1.1785714285714286,0.032813405442281916,0.4340441013500693,0.3167897121071084,1.7361764054002786,1.2671588484284342,48.65561357907353,0,6,8.763808769959008,2.7638087699590077,0.032212920698736734,0.003865550483848408,0,48.68782649977227,5.427836797159201,-5.9251128514355145
26,human_centric,-706276802,27,0,0,0,1,11,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11541140441153996,0.11587567851984404,1.3571428571428572,0.042716922287723974,0.4352774886919676,0.3167937670803038,1.741109954767871,1.267175068321216,48.785613579073534,0,6.6,8.787196309509854,2.1871963095098543,0.03214369598120839,0.003857243517745007,0,48.817757275054745,5.256163269555446,-6.5333214584456325
27,human_centric,-706276802,27,0,0,0,1,9,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11521479044717386,0.11521625548658543,1.0714285714285714,0.04730152072009803,0.4378098804460615,0.31679457807494305,1.7512395217842471,1.2671783122997722,49.105613579073534,0,5.3999999999999995,8.844782591082385,3.4447825910823857,0.03206748249527636,0.0038480978994331633,0,49.13768106156881,5.090190195773916,-5.297025548390089
28,human_centric,-706276802,27,0,0,0,1,8,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11623021867647876,0.11654321630739761,1.0357142857142858,0.0521749194749951,0.44131635879688036,0.3167947402738709,1.7652654351875217,1.2671789610954836,49.525613579073536,0,4.8,8.92036767011611,4.120367670116111,0.031984588238189296,0.0038381505885827154,0,49.557598167311724,4.929711479031953,-4.669834017938871
29,human_centric,-706276802,27,0,0,0,1,9,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11512204541973636,0.11490634997576432,1.1785714285714286,0.060268359296359916,0.4434462258956155,0.3167947727136564,1.7737849035824618,1.2671790908546259,49.725613579073546,0,5.3999999999999995,8.956351600079008,3.556351600079009,0.03189531025428807,0.0038274372305145687,0,49.75750888932783,4.774529518081045,-5.308468410981107
30,human_centric,-706276802,27,0,0,0,1,8,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11747267421763041,0.11812777462511304,1.0357142857142858,0.05146016078626404,0.44572934217250537,0.3167947792016135,1.7829173686900215,1.2671791168064543,49.98561357907355,0,4.8,9.00313443254014,4.20313443254014,0.031799935038336634,0.003815992204600396,0,50.01741351411189,4.624454792902905,-4.704272809208727
31,human_centric,-706276802,27,0,0,0,1,8,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11646370643899528,0.11626647142706403,1.0357142857142858,0.048495895206211545,0.4469002511421691,0.31679478049920484,1.7876010045686768,1.26717912199682,50.08561357907354,0,4.8,9.021116217239143,4.221116217239143,0.031698738921702996,0.0038038486706043592,0,50.11731231799524,4.479305474476337,-4.735515809927715
32,human_centric,-706276802,27,0,0,0,1,5,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.1140657894651238,0.11356259698469384,0.6785714285714286,0.044957357808972954,0.44934871865038745,0.33679478075872304,1.797394874601551,1.347179123034893,50.39561357907354,0,3,9.076897002152847,6.0768970021528474,0.03159198844228069,0.003791038613073683,0,50.42720556751582,4.338907056981945,-2.899850921327591
33,human_centric,-706276802,27,0,0,0,1,5,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11449936940626038,0.11469858916319597,0.7142857142857143,0.04724555912615341,0.45219555500917413,0.3394961260957958,1.8087822200366972,1.3579845043831833,50.725613579073524,0,3,9.136276833559052,6.136276833559052,0.031479940698983695,0.0037775928838780434,0,50.75709351977251,4.203092010937748,-2.8888086412549896
34,human_centric,-706276802,27,0,0,0,1,8,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11573433942887834,0.11611299074455173,1.0357142857142858,0.04281744192888376,0.45369349370950285,0.3394961260957958,1.8147739748380118,1.3579845043831833,50.855613579073534,0,4.8,9.159655756097724,4.359655756097724,0.031362843691596504,0.0037635412429915804,0,50.88697642276513,4.071699455873893,-4.726694872699194
35,human_centric,-706276802,28,0,0,0,0,10,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11478608614640118,0.11464566112902652,1.1785714285714286,0.043148261688884845,0.45524001861780455,0.3394961260957958,1.8209600744712187,1.3579845043831833,51.03018478262656,0,6,9.185433260872781,3.185433260872781,0,0,0,51.03018478262656,3.944574851259987,-5.956697302567562
36,human_centric,-706276802,28,0,0,0,0,12,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11467273039018755,0.11464566112902652,1.3928571428571428,0.04780222704072385,0.4555493235994649,0.3394961260957958,1.8221972943978602,1.3579845043831833,51.030184782626556,0,7.199999999999999,9.18543326087278,1.9854332608727798,0,0,0,51.030184782626556,3.82156970449503,-7.191339460513522
37,human_centric,-706276802,28,0,0,0,0,9,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11519157381573164,0.11539419334620993,1.0357142857142858,0.0419040854923763,0.45741189822708833,0.3394961260957958,1.8296475929083535,1.3579845043831833,51.28228469100735,0,5.3999999999999995,9.230811244381322,3.830811244381322,0,0,0,51.28228469100735,3.702541294858285,-5.34784791042656
38,human_centric,-706276802,28,0,0,0,0,8,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11467924815479269,0.11468957944845815,0.9642857142857143,0.03963290546713925,0.460784413152613,0.3394961260957958,1.8431376526104521,1.3579845043831833,51.70228469100735,0,4.8,9.306411244381323,4.506411244381323,0,0,0,51.70228469100735,3.5873524124004974,-4.70556958208532
39,human_centric,-706276802,28,0,0,0,0,9,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11380300838169521,0.11371960804736969,1.1428571428571428,0.044543540318737404,0.4635345139996637,0.3394961260957958,1.8541380559986556,1.3579845043831833,51.99286839167978,0,5.3999999999999995,9.35871631050236,3.9587163105023597,0,0,0,51.99286839167978,3.4758711108292557,-5.322997176282571
40,human_centric,-706276802,28,0,0,0,0,10,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11220256660474348,0.11184647713676044,1.2857142857142858,0.05245305283129622,0.46544167702621664,0.34179476802360265,1.8617667081048672,1.3671790720944106,52.18286839167976,0,6,9.392916310502356,3.392916310502356,0,0,0,52.18286839167976,3.3679704735106486,-5.94659943525653
41,human_centric,-706276802,28,0,0,0,0,12,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.1119175342673524,0.11184647713676044,1.5357142857142858,0.05689845219717196,0.4658231096315273,0.3417947782636026,1.8632924385261098,1.3671791130544113,52.18286839167977,0,7.199999999999999,9.392916310502358,2.1929163105023584,0,0,0,52.18286839167977,3.2635283917721973,-7.189319887051308
42,human_centric,-706276802,28,0,0,0,0,9,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11253582146892005,0.11284794129929776,1.1428571428571428,0.05039526306789698,0.46832796758116085,0.3417947803116026,1.8733118703246439,1.3671791212464113,52.52286839167977,0,5.3999999999999995,9.454116310502359,4.054116310502359,0,0,0,52.52286839167977,3.1624273547498603,-5.329863977410256
43,human_centric,-706276802,28,0,0,0,0,8,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11175887593851797,0.11175804080656837,0.9285714285714286,0.038317802236740674,0.47132678733265193,0.34179478072120273,1.8853071493306088,1.3671791228848111,52.87256713429878,0,4.8,9.51706208417378,4.71706208417378,0,0,0,52.87256713429878,3.0645542500751435,-4.716033046958233
44,human_centric,-706276802,28,0,0,0,0,5,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.11095125931266536,0.1107883696869334,0.5714285714285714,0.031706324373711396,0.4731775558608407,0.34179478080312276,1.8927102234433637,1.3671791232124912,53.04770777520347,0,3,9.548587399536624,6.548587399536624,0,0,0,53.04770777520347,2.969800174747393,-2.948178481210718
45,human_centric,-706276802,28,0,0,0,0,4,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.10924729265178756,0.1088995172451579,0.42857142857142855,0.028637489766140806,0.4748334238521928,0.34179478081950676,1.899333695408772,1.3671791232780273,53.22770777520347,0,2.4,9.580987399536625,7.180987399536624,0,0,0,53.22770777520347,2.8780602555815924,-2.353635696242138
46,human_centric,-706276802,28,0,0,0,0,5,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.10896902384895313,0.1088995172451579,0.5357142857142857,0.028810179711804218,0.4751645974504632,0.3417947808227835,1.9006583898018534,1.3671791232911346,53.22770777520346,0,3,9.580987399536623,6.580987399536623,0,0,0,53.22770777520346,2.789233478663717,-2.9907271392484205
47,human_centric,-706276802,28,0,0,0,0,5,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.10645738758329615,0.10595507745359667,0.5,0.028867513459481294,0.47730226074154597,0.34179478082343895,1.9092090429661839,1.3671791232937558,53.51770777520347,0,3,9.633187399536624,6.633187399536624,0,0,0,53.51770777520347,2.703222527284256,-2.9401454278496857
48,human_centric,-706276802,28,0,0,0,0,7,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.10605311581162491,0.10595507745359667,0.7857142857142857,0.03933978962347216,0.4777297933997624,0.34179478082356995,1.9109191735990503,1.3671791232942803,53.517707775203476,0,4.2,9.633187399536626,5.433187399536625,0,0,0,53.517707775203476,2.619933627856123,-4.188029085569942
49,human_centric,-706276802,28,0,0,0,0,8,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.1045045642108331,0.1041396789206126,0.9285714285714286,0.04498677054212188,0.47852958564569154,0.34179478082359616,1.9141183425827666,1.367179123294385,53.61770777520346,0,4.8,9.651187399536623,4.851187399536623,0,0,0,53.61770777520346,2.539276403356128,-4.777605817113996
50,human_centric,-706276802,28,0,0,0,0,7,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.10411057277116931,0.10401229933566714,0.8214285714285714,0.047245559126153414,0.479403829809163,0.3417947808236015,1.917615319236652,1.367179123294406,53.717707775203465,0,4.2,9.669187399536623,5.469187399536623,0,0,0,53.717707775203465,2.4611637338596517,-4.175521163422805
51,human_centric,-706276802,28,0,0,0,0,4,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.10276161480648183,0.10259301474589244,0.5357142857142857,0.03963290546713926,0.4816992522626745,0.3417947808236024,1.9267970090506983,1.3671791232944104,54.01458808211789,0,2.4,9.722625854781219,7.322625854781219,0,0,0,54.01458808211789,2.3855116237664022,-2.335728171301676
52,human_centric,-706276802,28,0,0,0,0,3,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.10124732700660699,0.10092655689719399,0.32142857142857145,0.023779743280283545,0.4835154796105196,0.3417947808236026,1.9340619184420793,1.367179123294411,54.20458808211788,0,1.7999999999999998,9.756825854781217,7.956825854781218,0,0,0,54.20458808211788,2.3122390753412727,-1.7491456342603326
53,human_centric,-706276802,28,0,0,0,0,2,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.10153747062414031,0.10168352715863382,0.21428571428571427,0.028405603441544892,0.48485372241907854,0.3417947808236026,1.9394148896763153,1.3671791232944113,54.34108770957647,0,1.2,9.781395787723765,8.581395787723766,0,0,0,54.34108770957647,2.241267968218574,-1.162529201360347
54,human_centric,-706276802,28,0,0,0,0,4,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.10165433196804052,0.10168352715863382,0.4642857142857143,0.03186238597800925,0.48512137098079045,0.3417947808236026,1.9404854839231624,1.3671791232944113,54.34108770957647,0,2.4,9.781395787723765,7.381395787723765,0,0,0,54.34108770957647,2.172522944540408,-2.392505840272088
55,human_centric,-706276802,28,0,0,0,0,6,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.10167768876474015,0.10168352715863382,0.6785714285714286,0.033481812167679134,0.48517490069313274,0.3417947808236026,1.9406996027725323,1.3671791232944113,54.34108770957648,0,3.5999999999999996,9.781395787723765,6.1813957877237655,0,0,0,54.34108770957648,2.1059312994208295,-3.598501168054417
56,human_centric,-706276802,28,0,0,0,0,8,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.10213358343505541,0.10227707009419729,0.9642857142857143,0.03186238597800924,0.4859510557450628,0.3417947808236026,1.9438042229802517,1.3671791232944113,54.44825058490108,0,4.8,9.800685105282195,5.000685105282195,0,0,0,54.44825058490108,2.0414228764468407,-4.778267658545974
57,human_centric,-706276802,28,0,0,0,0,11,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.10256293401808714,0.10270855107103949,1.3214285714285714,0.04314826168888484,0.48689200104116315,0.3417947808236026,1.9475680041646526,1.3671791232944113,54.55825058490108,0,6.6,9.820485105282195,3.2204851052821954,0,0,0,54.55825058490108,1.9789299679452912,-6.573653531709196
58,human_centric,-706276802,28,0,0,0,0,10,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.10284511983325828,0.10292126553145464,1.1785714285714286,0.03861867574635511,0.4874354106344267,0.3417947808236026,1.9497416425377079,1.3671791232944113,54.60798145966721,0,6,9.829436662740097,3.829436662740097,0,0,0,54.60798145966721,1.9183872197615228,-5.9847845313886125
59,human_centric,-706276802,28,0,0,0,0,10,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.1018478293389371,0.1017105325000156,1.1785714285714286,0.047245559126153414,0.48897266398165107,0.3417947808236026,1.9558906559266045,1.3671791232944113,54.80798145966722,0,6,9.865436662740098,3.8654366627400982,0,0,0,54.80798145966722,1.8597315403111938,-5.956956906277711
60,human_centric,-706276802,28,0,0,0,0,9,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.09968609346421808,0.09919183587305569,1.1071428571428572,0.04582431368681615,0.4907086860796673,0.3617947808236026,1.9628347443186696,1.4471791232944113,55.00798145966722,0,5.3999999999999995,9.9014366627401,4.5014366627401,0,0,0,55.00798145966722,1.8029020136812495,-5.3513913812555325
61,human_centric,-706276802,28,0,0,0,0,7,0,7.142857142857142,0.4642857142857143,6.5,0.07142857142857142,0.11538461538461542,0.9368131868131868,0.09759431872349777,0.09717903088647084,0.8928571428571429,0.04375708559402168,0.4929131990132845,0.3657947808236026,1.971652796053139,1.4631791232944114,55.26800465162917,0,4.2,9.94824083729325,5.74824083729325,0,0,0,55.26800465162917,1.7478398165695312,-4.138273637858707
