tick,scenario,seed,employed,at_risk,in_training,unemployed,re_employed,seats_in_use,unemployment_rate,ever_unemployed_share,avg_unemployment_time,avg_unemployment_time_exposed,avg_at_risk_time,unemployment_burden_gini_exposed,unemployment_duration_gini,consumption_gini,income_gini,avg_supportive_coworkers,recovery_cluster_share,avg_liquid_assets,min_liquid_assets,avg_consumption,min_consumption,labor_income_total,transfer_income_total,training_outlays,tax_revenue,government_balance,automation_output,desired_private_investment,private_investment,total_output,capital_stock,goods_market_gap
10,tech_driven,42424,24,2,0,2,0,5,7.142857142857142,7.142857142857142,0.42857142857142855,6,0.7142857142857143,0.33333333333333326,0.9523809523809523,0.13899907739006845,0.13934619522075686,0.5714285714285714,0,2.951895626936139,1.4780740031535067,1.589482260657921,0.795886001698042,42.93279065794927,1.6616862145196372,3,8.201098784378392,3.5394125698587544,2.628869255264018,0.4731964659475232,0,45.56165991321329,9.122772703854782,-1.9438433852085026
11,tech_driven,42424,24,2,0,2,0,5,7.142857142857142,7.142857142857142,0.5,7,0.7857142857142857,0.2857142857142858,0.9489795918367345,0.13910457239086793,0.13934619522075686,0.5714285714285714,0,2.95396108490509,1.4720194117636525,1.5905944303335102,0.792625837103505,42.93279065794926,1.6616862145196372,3,8.202753446130595,3.541067231610958,2.638061820554047,0.4748511276997284,0,45.57085247850331,8.849089522739138,-1.9657915708349734
12,tech_driven,42424,24,0,0,4,0,5,14.285714285714285,14.285714285714285,0.6428571428571429,4.5,0.7857142857142857,0.5,0.9285714285714284,0.14652664334262688,0.161208510220761,0.5714285714285714,0,2.931860055531319,1.468083927360247,1.5786938760553255,0.7905067301170561,40.40809774448579,3.1765019625977216,3,8.140537524380367,1.9640355617826453,4.8171107242940305,0.8670799303729254,0,45.22520846877982,8.583616837056963,-1.9782200607692957
13,tech_driven,42424,24,0,0,3,1,5,10.714285714285714,14.285714285714285,0.75,5.25,0.7857142857142857,0.4642857142857142,0.9234693877551019,0.14743418595097557,0.14948937568023957,0.7142857142857143,0,2.93032278350071,1.4655258624980338,1.5778661141926904,0.7891293105758642,41.70104281712489,2.4361647634133954,3,8.1680241982444,2.731859434831004,3.676869395344,0.66183649116192,0,45.37791221246889,8.326108331945255,-1.802338984926429
14,tech_driven,42424,24,0,0,2,2,5,7.142857142857142,14.285714285714285,0.8214285714285714,5.75,0.7857142857142857,0.44565217391304346,0.920807453416149,0.14316090974570628,0.13710351759815986,0.8214285714285714,0,2.943187395105596,1.6272314516946942,1.584793212749167,0.8762015509125276,43.08482556421371,1.6495935176997447,3,8.217135078855101,3.5675415611553563,2.5659248738701903,0.4618664772966342,0,45.6507504380839,8.076325081986898,-1.7234595188927742
15,tech_driven,42424,24,0,0,2,2,5,7.142857142857142,14.285714285714285,0.8928571428571429,6.25,0.7857142857142857,0.42999999999999994,0.9185714285714284,0.14072197573845302,0.13710351759815986,0.8214285714285714,0,2.9515493926487713,1.6099615322557321,1.589295826810876,0.8669023635223172,43.084825564213716,1.6495935176997447,3,8.217974065407073,3.5683805477073287,2.570585910270024,0.46270546384860434,0,45.65541147448374,7.834035329527291,-1.8448716762208122
16,tech_driven,42424,24,0,0,2,2,2,7.142857142857142,14.285714285714285,0.9642857142857143,6.75,0.7857142857142857,0.41666666666666674,0.9166666666666665,0.13880269451069127,0.1361971854628392,0.5,0,2.9641811196232637,1.5498860527471687,1.596097525950988,0.8345540284023216,43.39482556421371,1.6495935176997447,1.2,8.27444115290545,5.424847635205705,2.574291951927678,0.463372551346982,0.0783867895137107,45.96911751614139,7.599014269641472,0
17,tech_driven,42424,24,0,0,2,2,3,7.142857142857142,14.285714285714285,1.0357142857142858,7.25,0.7857142857142857,0.4224137931034482,0.9174876847290638,0.13731213534537767,0.13541843728785796,0.6428571428571429,0,2.977034599299541,1.5108369910666024,1.6030186303920604,0.8135276105743244,43.594825564213714,1.6495935176997447,1.7999999999999998,8.312663550198222,4.863070032498477,2.5866386035541815,0.46559494863975265,0,46.1814641677679,7.449430631065939,-0.5030574832097825
18,tech_driven,42424,24,0,0,1,3,5,3.571428571428571,14.285714285714285,1.0714285714285714,7.5,0.7857142857142857,0.41666666666666674,0.9166666666666665,0.1336942234003109,0.12754774926863766,1,66.66666666666666,2.993490769148846,1.4854551009742345,1.611879644926301,0.7998604389861261,44.818924264823195,0.7744785488937582,3,8.319688335540222,4.545209786646464,1.4015664881780423,0.2522819678720476,0,46.220490753001236,7.22594771213396,-1.9121393049351951
19,tech_driven,42424,24,0,0,1,3,5,3.571428571428571,14.285714285714285,1.1071428571428572,7.75,0.7857142857142857,0.41129032258064524,0.9158986175115207,0.13145537561092313,0.12754774926863766,1,66.66666666666666,3.004187279550893,1.468956872414195,1.6176393043735577,0.7909767774537974,44.81892426482319,0.7744785488937582,3,8.319791609568766,4.545313060675007,1.4021402327810635,0.2523852419005914,0,46.22106449760425,7.0091692807699415,-2.0728360248553557
20,tech_driven,42424,24,0,0,1,3,5,3.571428571428571,14.285714285714285,1.1428571428571428,8,0.7857142857142857,0.40625,0.9151785714285714,0.13004598858724403,0.12754774926863766,1,66.66666666666666,3.0111400113122238,1.4582330238501697,1.6213830830142746,0.7852023974577836,44.818924264823195,0.7744785488937582,3,8.31981509477708,4.545336545883322,1.4022707061605837,0.25240872710890505,0,46.22119497098378,6.798894202346843,-2.177531353415901
21,tech_driven,42424,24,0,0,1,3,5,3.571428571428571,14.285714285714285,1.1785714285714286,8.25,0.7857142857142857,0.4015151515151516,0.9145021645021645,0.1291431868810078,0.12754774926863766,1,66.66666666666666,3.0156592869570886,1.4512625222835531,1.6238165391307402,0.7814490504603747,44.818924264823195,0.7744785488937582,3,8.319761930461334,4.545283381567576,1.4019753488508924,0.2523555627931606,0,46.220899613674085,6.594927376276438,-2.2459634819866494
