tick,scenario,seed,employed,at_risk,in_training,unemployed,re_employed,seats_in_use,unemployment_rate,ever_unemployed_share,avg_unemployment_time,avg_unemployment_time_exposed,avg_at_risk_time,unemployment_burden_gini_exposed,unemployment_duration_gini,consumption_gini,income_gini,avg_supportive_coworkers,peer_boost_sd,avg_liquid_assets,min_liquid_assets,avg_consumption,min_consumption,labor_income_total,transfer_income_total,training_outlays,tax_revenue,government_balance,automation_output,desired_private_investment,private_investment,total_output,capital_stock,goods_market_gap
10,human_centric,42424,24,0,1,0,3,10,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.12551879156592527,0.12543159516395996,1.5714285714285714,0.05837640133482223,0.41330919666101656,0.18508436226957314,1.6532367866440665,0.7403374490782929,45.59273775042312,0.7403371991843263,6,8.328441608562365,1.5881044093780385,0.6763822971455822,0.08116587565746985,0,46.2691200475687,9.04222932057027,-6.0215099784651755
11,human_centric,42424,24,0,1,0,3,9,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.1271684129472881,0.12759473582187186,1.3214285714285714,0.05231164245660746,0.4161123746865421,0.18508431229077982,1.6644494987461689,0.7403372491631196,45.94273775042313,0.7403371991843263,5.3999999999999995,8.391831451769669,2.251494252585343,0.6785480927417028,0.08142577112900433,0,46.62128584316483,8.76360386895544,-5.383300121727893
12,human_centric,42424,24,0,1,0,3,11,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.12816559058152555,0.1284661614385425,1.6071428571428572,0.06134299440818785,0.41745872457736155,0.18508430229502115,1.6698348983094462,0.7403372091800849,46.05273775042312,0.7403371991843263,6.6,8.411968753373747,1.0716315541894215,0.680421990542143,0.08165063886505716,0,46.73315974096526,8.4937836851373,-6.6222174116992445
13,human_centric,42424,24,0,1,0,3,9,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.12524624051948297,0.12463168205865371,1.3571428571428572,0.06374863832968426,0.41965656598409684,0.18508430029586942,1.6786262639363876,0.740337201183478,46.32273775042312,0.7403371991843263,5.3999999999999995,8.460855527573766,2.320518328389441,0.6820151805422504,0.08184182166507005,0,47.004752930965374,8.23247718206709,-5.3967824592534805
14,human_centric,42424,24,0,0,0,4,9,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.11251765092992905,0.11033545156745284,1.5,0.0557334453557012,0.4270808333615494,0.3007964532292349,1.7083233334461976,1.20318581291694,48.04093282306221,0,5.3999999999999995,8.668670485258964,3.2686704852589648,0.11834765059870742,0.01420171807184489,0,48.159280473660914,7.979403235355283,-5.07377286283262
15,human_centric,42424,24,0,0,0,4,9,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.1078998822926347,0.10694514711690295,1.5714285714285714,0.05764675314489228,0.4299228296941827,0.3007964531740386,1.7196913187767318,1.2031858126961543,48.23093282306221,0,5.3999999999999995,8.702903650283838,3.302903650283839,0.11853190073689523,0.014223828088427428,0,48.34946472379911,7.734290759455309,-5.201892201949378
16,human_centric,42424,24,0,0,0,4,9,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10707967639470173,0.10688271556840401,1.5357142857142858,0.06895669985597089,0.43284837181785235,0.3207964531629992,1.7313934872714094,1.2831858126519975,48.56093282306222,0,5.3999999999999995,8.762329042483262,3.362329042483263,0.11867296851146956,0.014240756221376348,0,48.679605791573685,7.496878303851989,-5.199411852025777
17,human_centric,42424,24,0,0,0,4,11,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.1074388726827109,0.10752903946599868,1.8214285714285714,0.06613678306414725,0.43421919452830043,0.3247964531607914,1.7368767781132024,1.299185812643166,48.670932823062216,0,6.6,8.782146966312416,2.1821469663124162,0.11877254534008978,0.014252705440810774,0,48.78970536840231,7.26691366814918,-6.442844418767349
18,human_centric,42424,24,0,0,0,4,9,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10660005788198945,0.10654817524588966,1.5714285714285714,0.061380718410528494,0.43670764478467594,0.3255964531603499,1.7468305791387038,1.3023858126413996,48.980932823062204,0,5.3999999999999995,8.837957716049322,3.437957716049323,0.1188322661007,0.014259871932083999,0,49.09976508916291,7.044153535021274,-5.211491126720795
19,human_centric,42424,24,0,0,0,4,8,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10643600798005859,0.10646807731033414,1.5,0.06349915634985129,0.4386339062645224,0.32575645316026147,1.7545356250580897,1.3030258126410466,49.18093282306222,0,4.8,8.873961576135837,4.073961576135837,0.11885371102576486,0.014262445323091783,0,49.299786534087986,6.82836312005839,-4.6272109675385265
20,human_centric,42424,24,0,0,0,4,8,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10727980597327624,0.10760279674142637,1.4642857142857142,0.06241184258807054,0.44144772998906295,0.32578845316024374,1.7657909199562527,1.3031538126409759,49.52093282306222,0,4.8,8.935158821506219,4.135158821506219,0.11883840752789217,0.01426060890334706,0,49.63977123059011,6.619315837595695,-4.60237452818497
21,human_centric,42424,26,0,0,0,2,8,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10732443037579631,0.10745240972958836,1.1785714285714286,0.05612250395104845,0.445435792217177,0.32579485316024037,1.7817431688687086,1.3031794126409615,50.00047447071104,0,4.8,9.010928934399823,4.210928934399823,0.06024183151019792,0.00722901978122375,0,50.06071630222124,6.416792981673618,-4.6280924261026
22,human_centric,42424,27,0,0,0,1,9,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.1068850010001745,0.1068406553041481,1.2142857142857142,0.04992587097480215,0.4475918064299464,0.3257961331602397,1.7903672257197856,1.3031845326409588,50.19065071811154,0,5.3999999999999995,9.03968576403907,3.639685764039071,0.02982574877218426,0.003579089852662111,0,50.220476466883724,6.220583421328141,-5.309805853270277
23,human_centric,42424,27,0,0,0,1,9,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10603112757029076,0.10584263277364636,1.1785714285714286,0.051355952551129486,0.44866586641535733,0.32579638916023956,1.79466346566143,1.3031855566409583,50.28065071811155,0,5.3999999999999995,9.055880477579757,3.6558804775797578,0.029796379553762437,0.0035755655464514923,0,50.31044709766532,6.030483309459144,-5.340129940854717
24,human_centric,42424,27,0,0,0,1,7,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.1073999151468703,0.10778553234048216,1,0.055472954466556736,0.45094131286592404,0.32579644036023936,1.8037652514636957,1.3031857614409583,50.56913954159935,0,4.2,9.107801771300087,4.907801771300087,0.029759187845577274,0.0035711025414692727,0,50.598898729444926,5.84629580457026,-4.106528311538566
25,human_centric,42424,27,0,0,0,1,4,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10886105491025977,0.10936748580212052,0.6428571428571429,0.03822102249870561,0.4537535450131802,0.3257964506002393,1.8150141800527206,1.3031858024009582,50.899139541599354,0,2.4,9.167193727019292,6.767193727019292,0.029714497396707756,0.0035657396876049305,0,50.928854038996064,5.6678308047160435,-2.2915430024801196
26,human_centric,42424,27,0,0,0,1,2,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10805328702523909,0.1078727348189219,0.39285714285714285,0.03993877589643704,0.4556017057283456,0.3257964526482393,1.8224068229133832,1.3031858105929581,51.07913954159935,0,1.2,9.19958438928814,7.999584389288139,0.029662621112533746,0.0035595145335040493,0,51.10880216271189,5.494904693031782,-1.1185888788628346
27,human_centric,42424,27,0,0,0,1,3,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10739192231294403,0.10727113234277108,0.5,0.04736998357520661,0.4566856235856644,0.32579645305783944,1.8267424943426585,1.303185812231358,51.179139541599355,0,1.7999999999999998,9.21757381254186,7.4175738125418595,0.029603861410976758,0.003552463369317211,0,51.20874340301033,5.327340094258133,-1.7400464385840975
28,human_centric,42424,27,0,0,0,1,5,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10776500921871213,0.10789354000395668,0.75,0.053128326226402504,0.45768812144284254,0.32579645313975947,1.8307524857713702,1.303185812559038,51.28913954159935,0,3,9.237362049389825,6.237362049389825,0.029538510566347292,0.003544621267961675,0,51.318678052165694,5.164965641707199,-2.942391549432685
29,human_centric,42424,28,0,0,0,0,6,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10700233073817222,0.10683319092306687,0.6785714285714286,0.04094615124266629,0.45844433344760105,0.3257964531561435,1.8337773337904044,1.3031858126245741,51.366939282264575,0,3.5999999999999996,9.246049070807624,5.646049070807624,0,0,0,51.366939282264575,5.007615754148782,-3.578826063866755
30,human_centric,42424,28,0,0,0,0,10,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10686700772980418,0.10683319092306687,1.1428571428571428,0.04017158963442465,0.45859557584855276,0.3257964531594202,1.8343823033942113,1.3031858126376814,51.36693928226456,0,6,9.24604907080762,3.2460490708076204,0,0,0,51.36693928226456,4.855130422125611,-5.995765212773364
31,human_centric,42424,28,0,0,0,0,10,0,7.142857142857142,0.14285714285714285,2,0,0.25,0.9464285714285714,0.10464487247350074,0.10414048744700044,1.1785714285714286,0.038618675746355115,0.4600543957573146,0.3457964531600757,1.8402175830292589,1.3831858126403027,51.56693928226457,0,6,9.282049070807622,3.2820490708076218,0,0,0,51.56693928226457,4.707355003234416,-5.959153042554675
