scenario,seed,who,task_type,routine_share,base_adaptability,work_row,work_column,adaptability,current_state,time_in_state,total_unemployed_time,total_at_risk_time,times_disrupted,labor_income,transfer_income,last_labor_income,liquid_assets,disposable_income,consumption,peer_boost
tech_driven,-601365198,0,routine-cognitive,0.8568896905178078,0.22916780207845588,-1,0,0.05,unemployed,28,79,33,3,0,0.5670000000000001,0.9450000000000001,0.14175000000000004,0.7087500000000001,0.5670000000000001,0.08
tech_driven,-601365198,1,routine-cognitive,0.750244472662338,0.30744832639630765,2,-2,0.95,at-risk,3,8,16,6,1.755,0,1.755,0.4391009999999893,2.1955049999999474,1.756403999999958,0.08
tech_driven,-601365198,2,routine-cognitive,0.9153521912070858,0.2641629470137691,0,0,0.95,re-employed,10,0,14,7,1.8524999999999998,0,1.8524999999999998,0.46312497953284604,2.31562489766423,1.8524999181313841,0.1
tech_driven,-601365198,3,routine-cognitive,0.7835241500812347,0.4313015800741148,1,-1,0.7199999999999998,at-risk,5,23,32,6,1.5479999999999998,0,1.5479999999999998,0.3870123839999997,1.9350619199999994,1.5480495359999997,0.21000000000000002
tech_driven,-601365198,4,routine-cognitive,0.7919776910773589,0.3831871057891105,1,0,0.95,re-employed,9,1,15,6,1.8524999999999998,0,1.8524999999999998,0.4631248976642304,2.315624488321152,1.8524995906569217,0.08
tech_driven,-601365198,5,routine-cognitive,0.8126134558575939,0.27839731823769936,0,3,0.95,re-employed,10,0,19,6,1.8524999999999998,0,1.8524999999999998,0.46312497953284626,2.315624897664232,1.8524999181313857,0.16
tech_driven,-601365198,6,routine-cognitive,0.9332734696820559,0.3608125516774986,1,3,0.8508125516774985,re-employed,1,26,37,6,1.7582719240936235,0,1.7582719240936235,0.3975764028711939,1.9878820143559697,1.5903056114847758,0.24
tech_driven,-601365198,7,routine-cognitive,0.8270377832458677,0.47919596122056063,-1,3,0.95,re-employed,1,1,21,7,1.8524999999999998,0,1.8524999999999998,0.42315009075456,2.1157504537728,1.69260036301824,0.08
tech_driven,-601365198,8,routine-manual,0.6112121352146596,0.5830833635977057,2,3,0.9230833635977058,re-employed,1,1,16,3,1.6442362758760383,0,1.6442362758760383,0.3719332544439453,1.8596662722197275,1.4877330177757822,0.08
tech_driven,-601365198,9,routine-manual,0.7618736055357844,0.5432084405041882,-1,1,0.95,at-risk,3,0,34,6,1.5795,0,1.5795,0.39519089999999046,1.9759544999999525,1.580763599999962,0
tech_driven,-601365198,10,routine-manual,0.7582205007184081,0.5450123940281528,-1,-3,0.0850123940281522,unemployed,19,81,17,3,0,0.8966760234976824,1.494460039162804,0.22416900587442057,1.120845029372103,0.8966760234976825,0
tech_driven,-601365198,11,routine-manual,0.7138387064231145,0.5715255962202669,0,2,0.95,at-risk,2,1,12,6,1.5795,0,1.5795,0.39645449999995264,1.9822724999997638,1.5858179999998112,0.16
tech_driven,-601365198,12,routine-manual,0.7545797501305818,0.459770136838751,0,1,0.95,at-risk,3,2,39,6,1.5795,0,1.5795,0.39519089999999046,1.9759544999999525,1.580763599999962,0.08
tech_driven,-601365198,13,routine-manual,0.7376769869258907,0.4997921452327642,1,-2,0.95,re-employed,2,3,15,6,1.66725,0,1.66725,0.4096170163358206,2.048085081679104,1.6384680653432833,0
tech_driven,-601365198,14,routine-manual,0.692839365116831,0.5720145548976283,1,2,0.95,re-employed,10,0,19,5,1.66725,0,1.66725,0.4168124815795613,2.0840624078978065,1.6672499263182452,0.08
tech_driven,-601365198,15,creative-analytical,0.245987249568883,0.5160311743468812,2,2,0.7160311743468811,employed,200,0,0,0,2.2308405266509452,0,2.2308405266509452,0.557710131662736,2.788550658313681,2.2308405266509452,0.16
tech_driven,-601365198,16,creative-analytical,0.3295801163703853,0.5290125615845509,2,1,0.5290125615845509,employed,200,0,0,0,1.9877163300599163,0,1.9877163300599163,0.496929082514979,2.4846454125748956,1.9877163300599165,0
tech_driven,-601365198,17,creative-analytical,0.17199652452859182,0.703552843054446,1,-3,0.703552843054446,employed,200,0,0,0,2.21461869597078,0,2.21461869597078,0.5536546739926949,2.7682733699634747,2.21461869597078,0.08
tech_driven,-601365198,18,creative-analytical,0.3318042906460358,0.7914621301203624,0,-3,0.8914621301203624,employed,200,0,0,0,2.458900769156471,0,2.458900769156471,0.6147251922891175,3.0736259614455883,2.458900769156471,0
tech_driven,-601365198,19,creative-analytical,0.17449971848800347,0.538782210660222,0,-2,0.838782210660222,employed,200,0,0,0,2.3904168738582885,0,2.3904168738582885,0.5976042177989722,2.9880210889948606,2.3904168711958884,0.13
tech_driven,-601365198,20,creative-analytical,0.2531237456158717,0.6175920965232717,2,-3,0.6175920965232717,employed,200,0,0,0,2.1028697254802533,0,2.1028697254802533,0.5257174313700634,2.6285871568503167,2.1028697254802533,0
tech_driven,-601365198,21,hybrid,0.4140916242829458,0.4314678932955382,2,0,0.7314678932955382,employed,200,0,0,0,1.9046146826250923,0,1.9046146826250923,0.4761536706562728,2.380768353281365,1.904614682625092,0.08
tech_driven,-601365198,22,hybrid,0.5150495084808224,0.5519190045264493,1,1,0.8519190045264492,employed,200,0,0,0,2.037110904979094,0,2.037110904979094,0.5092777262447732,2.5463886312238673,2.037110904979094,0.16
tech_driven,-601365198,23,hybrid,0.4151009698457079,0.4559253682701367,-1,2,0.7559253682701367,employed,200,0,0,0,1.9315179050971505,0,1.9315179050971505,0.4828794762742874,2.4143973813714377,1.9315179050971503,0.08
