tick,scenario,seed,employed,at_risk,in_training,unemployed,re_employed,seats_in_use,unemployment_rate,ever_unemployed_share,avg_unemployment_time,avg_unemployment_time_exposed,avg_at_risk_time,unemployment_burden_gini_exposed,unemployment_duration_gini,consumption_gini,income_gini,avg_supportive_coworkers,peer_boost_sd,avg_liquid_assets,min_liquid_assets,avg_consumption,min_consumption,labor_income_total,transfer_income_total,training_outlays,tax_revenue,government_balance,automation_output,desired_private_investment,private_investment,total_output,capital_stock,goods_market_gap
25,human_centric,-627064729,25,0,0,1,2,8,3.571428571428571,10.714285714285714,0.9642857142857143,9,0.03571428571428571,0.345679012345679,0.9298941798941798,0.11992093946206306,0.11996330097018393,1.1428571428571428,0.044632538490024215,0.43628314969246357,0.18884847764507906,1.7451325987698547,0.7553939105803165,48.14473981841427,0.7553939105803165,4.8,8.79738876772088,3.241994857140564,0.7296422244795118,0.08755706693754141,0,48.874382042893785,5.427836797159201,-4.789330722662139
26,human_centric,-627064729,25,0,0,1,2,8,3.571428571428571,10.714285714285714,1,9.333333333333334,0.03571428571428571,0.3571428571428572,0.9311224489795917,0.12134138252503424,0.12178399932192319,1.1428571428571428,0.046066147517346695,0.43747187085988254,0.18884847764507906,1.7498874834395302,0.7553939105803165,48.27473981841426,0.7553939105803165,4.8,8.820506530977289,3.2651126203969723,0.728074242570677,0.08736890910848123,0,49.00281406098494,5.256163269555446,-4.794035475321908
27,human_centric,-627064729,25,0,0,1,2,6,3.571428571428571,10.714285714285714,1.0357142857142858,9.666666666666666,0.03571428571428571,0.367816091954023,0.9322660098522166,0.12385776608406918,0.12459218447813569,0.8928571428571429,0.04868644955601477,0.44020961509336626,0.18884847764507906,1.7608384603734655,0.7553939105803165,48.62473981841427,0.7553939105803165,3.5999999999999996,8.883195800260644,4.527801889680328,0.7263479608115392,0.0871617552973847,0,49.35108777922581,5.090190195773916,-3.552389111231234
28,human_centric,-627064729,26,0,0,1,1,8,3.571428571428571,10.714285714285714,1.0714285714285714,10,0.03571428571428571,0.37777777777777777,0.9333333333333333,0.12365873486038859,0.12361669411566267,1.0714285714285714,0.047409060817728166,0.442066929529109,0.18884847764507906,1.7682677181164366,0.7553939105803165,48.80810700088071,0.7553939105803165,4.8,8.910027776026459,3.354633865446142,0.6920473103773948,0.08304567724528737,0,49.50015431125811,4.929711479031953,-4.811341796002114
29,human_centric,-627064729,26,0,0,1,1,5,3.571428571428571,10.714285714285714,1.1071428571428572,10.333333333333334,0.03571428571428571,0.3870967741935485,0.9343317972350229,0.12275989757356376,0.12264176382360525,0.6785714285714286,0.03634600041313688,0.4446526781305434,0.18884847764507906,1.778610712522174,0.7553939105803165,49.11810700088071,0.7553939105803165,3,8.965480070254184,5.2100861596738675,0.690115611642534,0.08281387339710408,0,49.808222612523245,4.774529518081045,-2.992877338097621
30,human_centric,-627064729,26,0,0,1,1,7,3.571428571428571,10.714285714285714,1.1428571428571428,10.666666666666666,0.03571428571428571,0.3958333333333335,0.935267857142857,0.12204443474557825,0.12187135028019025,0.9285714285714286,0.04142150094746376,0.44588411356511587,0.18884847764507906,1.783536454260464,0.7553939105803165,49.2181070008807,0.7553939105803165,4.2,8.983108617946803,4.027714707366486,0.6880519877126485,0.08256623852551782,0,49.90615898859335,4.624454792902905,-4.232861730699644
31,human_centric,-627064729,26,0,0,1,1,8,3.571428571428571,10.714285714285714,1.1785714285714286,11,0.03571428571428571,0.4040404040404042,0.936147186147186,0.12052201221125869,0.1202255651808577,1.0714285714285714,0.043417196017855764,0.4468446863663162,0.18884847764507906,1.787378745465265,0.7553939105803165,49.3181070008807,0.7553939105803165,4.8,9.000714495316029,3.445320584735712,0.6858624175416832,0.08230349010500199,0,50.003969418422386,4.479305474476337,-4.842635454605026
32,human_centric,-627064729,27,0,0,1,0,6,3.571428571428571,10.714285714285714,1.2142857142857142,11.333333333333334,0.03571428571428571,0.41176470588235303,0.9369747899159664,0.12063700994335647,0.12074722568182761,0.75,0.04004461797259936,0.44980049971757724,0.18884847764507906,1.7992019988703098,0.7553939105803165,49.70502483162369,0.7553939105803165,3.5999999999999996,9.064152960262998,4.708759049682682,0.6513805031707486,0.07816566038048983,0,50.35640533479444,4.338907056981945,-3.6212506335742543
33,human_centric,-627064729,27,0,0,1,0,6,3.571428571428571,10.714285714285714,1.25,11.666666666666666,0.03571428571428571,0.4190476190476191,0.9377551020408161,0.12071631723227116,0.12074722568182761,0.75,0.04004461797259937,0.4503916623878296,0.18884847764507906,1.8015666495513192,0.7553939105803165,49.70502483162366,0.7553939105803165,3.5999999999999996,9.063737113416334,4.7083432028360175,0.6490702429115284,0.0778884291493834,0,50.35409507453519,4.203092010937748,-3.689771112901729
34,human_centric,-627064729,27,0,0,1,0,6,3.571428571428571,10.714285714285714,1.2857142857142858,12,0.03571428571428571,0.42592592592592604,0.9384920634920635,0.11799921593689078,0.11744120424015181,0.7857142857142857,0.03691116175947139,0.4524384663504515,0.18884847764507906,1.8097538654018064,0.7553939105803165,49.975024831623685,0.7553939105803165,3.5999999999999996,9.11190252705304,4.756508616472724,0.6466558742265369,0.07759870490718443,0,50.621680705850224,4.071699455873893,-3.651427525400342
35,human_centric,-627064729,27,0,0,1,0,7,3.571428571428571,10.714285714285714,1.3214285714285714,12.333333333333334,0.03571428571428571,0.43243243243243246,0.939189189189189,0.11604509410236141,0.11563656187634197,0.8214285714285714,0.03631141030748488,0.45420497000011867,0.18884847764507906,1.8168198800004751,0.7553939105803165,50.165024831623676,0.7553939105803165,4.2,9.14565008902342,4.190256178443103,0.6441423296175448,0.07729707955410538,0,50.80916716124122,3.944574851259987,-4.261789478772092
36,human_centric,-627064729,27,0,0,1,0,9,3.571428571428571,10.714285714285714,1.3571428571428572,12.666666666666666,0.03571428571428571,0.4385964912280702,0.9398496240601504,0.11495125278879303,0.11470874268052933,1,0.03142977390677012,0.45520112787290923,0.18884847764507906,1.8208045114916371,0.7553939105803165,50.255024831623665,0.7553939105803165,5.3999999999999995,9.16138065577813,3.0059867451978137,0.6415343671437267,0.0769841240572472,0,50.89655919876739,3.82156970449503,-5.485967122998468
